ID,category_encoded,status_encoded,density_score,category_frequency,is_pending,risk_signal,Latitude,Longitude
1574,2,2,0.02365256111550862,311,1,0.4141915366693052,23.25427873339476,77.43834246784884
1575,4,0,0.3924309884672221,153,0,0.23545859308033323,23.259667323803335,77.41226180426759
1576,1,1,0.00669619046051175,425,0,0.00401771427630705,23.28131782443637,77.44116590405841
1577,3,2,0.01287045769583694,497,1,0.4077222746175022,23.260981376989875,77.39363545335148
1578,1,1,0.03225422372607067,425,0,0.0193525342356424,23.24073903356657,77.40698278908535
1579,2,1,0.018140859192794685,311,0,0.010884515515676811,23.28514655666609,77.40593808867422
1580,3,2,0.007762566334332478,497,1,0.4046575398005995,23.281176092655585,77.40483494524068
1581,1,2,0.01827243157255275,425,1,0.41096345894353165,23.275980456870705,77.39109676936492
1582,3,2,0.01705012676433465,497,1,0.4102300760586008,23.25538211487611,77.43134042822348
1583,1,2,0.013716147833022385,425,1,0.40822968869981346,23.28920437730719,77.43903869496779
1584,2,1,0.024716173357224973,311,0,0.014829704014334984,23.27780610352856,77.38846806205393
1585,2,1,0.015136030450789196,311,0,0.009081618270473516,23.27924143682816,77.41334328151312
1586,2,1,0.0038133829522803285,311,0,0.002288029771368197,23.287358629643485,77.42364332747258
1587,0,1,0.02081846729983452,214,0,0.012491080379900711,23.258470506738284,77.39490855439443
1588,1,1,0.020562359660979083,425,0,0.01233741579658745,23.284193268806547,77.38941463898695
1589,4,1,0.14047971436553602,153,0,0.08428782861932162,23.266398257713487,77.43311489218189
1590,4,1,0.02708396619033429,153,0,0.016250379714200573,23.27872394813052,77.38371381844115
1591,0,2,0.01737404142355657,214,1,0.41042442485413394,23.273521774530543,77.39784047729204
1592,3,2,0.017249280101787993,497,1,0.4103495680610728,23.236139334345996,77.43945064650445
1593,3,2,0.03489356757915186,497,1,0.4209361405474911,23.266238607748058,77.41536236612161
1594,0,1,0.005729947287352731,214,0,0.0034379683724116384,23.2849756560256,77.44190853228207
1595,3,1,0.008694634047634982,497,0,0.005216780428580989,23.278115255318745,77.4166602573316
1596,1,2,0.020001315514929154,425,1,0.4120007893089575,23.24942090729243,77.38671510088757
1597,3,1,0.020128236685049403,497,0,0.012076942011029641,23.288476256078336,77.4386460239387
1598,0,2,0.01807636071235055,214,1,0.41084581642741036,23.242843619352843,77.42796199852167
1599,1,2,0.33916794422210966,425,1,0.6035007665332658,23.27132235408449,77.43062763557919
1600,1,1,0.015230452581508234,425,0,0.00913827154890494,23.26734315129705,77.40862023031987
